total_kills,target,league,league_mean_kills,mean_total_kills_t1,mean_total_kills_t2,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2
30,1,LVP SL,29.969111969111967,29.14,31.57281553398058,-0.45679640886142536,0.0,-0.5429342414812517,0.0,-0.7617602605765441,-0.6846922688699593,0.46100413175601673,0.0,-0.869088805005461,0.5242238058008439
21,0,LVP SL,29.969111969111967,28.558139534883722,28.06382978723404,0.848657229316764,0.0,-0.5429342414812517,-0.9693097778453819,0.0,-0.45679640886142536,0.0,-0.37767264106295784,-0.921677589708203,0.5242238058008439
18,0,LVP SL,29.969111969111967,29.602739726027398,27.176470588235293,-1.3603132380529956,-0.45679640886142536,0.5389634199095568,-0.5784372716376573,-0.7617602605765441,0.0,0.4429461064722737,-0.657179183981043,0.0,0.5242238058008439
28,0,PRM,32.617747440273035,31.022222222222222,31.42105263157895,-0.45679640886142536,0.0,0.0,0.32753807521989486,0.897446015381,0.0,0.0,0.6062151223801955,-0.921677589708203,-1.6059388975783797
26,0,LCK,28.729323308270676,27.976744186046513,30.60952380952381,0.0,0.848657229316764,0.0,0.5389634199095568,0.0,-0.6846922688699593,0.0,0.46100413175601673,1.2372613973041773,-1.6059388975783797
23,0,LCK,28.729323308270676,30.60952380952381,27.976744186046513,-1.3603132380529956,-0.45679640886142536,-0.5429342414812517,-0.5784372716376573,-0.3873551209826367,-0.7617602605765441,-1.3577119472237698,-0.37767264106295784,0.0,1.514530654879433
23,0,LPL,29.81377551020408,30.822580645161292,31.015748031496063,0.848657229316764,0.0,-0.5784372716376573,0.32753807521989486,-0.6846922688699593,0.0,-0.37767264106295784,0.0,0.5242238058008439,1.2372613973041773
31,1,LCK,28.729323308270676,27.976744186046513,30.60952380952381,0.6017007159043573,0.0,0.0,0.32753807521989486,-2.688917620982636,0.0,0.6062151223801955,-0.9430955185567598,-0.7325665817216667,0.0
28,0,LPL,29.81377551020408,31.015748031496063,30.822580645161292,-1.3603132380529956,0.0,-0.5429342414812517,0.0,1.3229103360066112,0.8962885229138884,0.4429461064722737,0.46100413175601673,-0.921677589708203,1.6828904338588373
23,0,LCK,28.729323308270676,26.563218390804597,29.378947368421052,0.0,-0.45679640886142536,0.5389634199095568,1.514530654879433,0.8962885229138884,0.0,0.4429461064722737,0.0,0.5242238058008439,1.2372613973041773
29,0,LPL,29.81377551020408,31.015748031496063,30.822580645161292,0.6303717191188873,-0.5037518269163179,0.0,1.514530654879433,-0.7617602605765441,0.0,-2.3910915340261134,0.6062151223801955,-0.859475996617153,0.0
10,0,LCK,28.729323308270676,29.378947368421052,26.563218390804597,-1.3603132380529956,0.848657229316764,-2.5193524035913306,-0.9693097778453819,-0.6846922688699593,0.0,-0.37767264106295784,0.6062151223801955,-0.7325665817216667,0.0
28,0,LCK,28.729323308270676,26.563218390804597,29.378947368421052,0.0,-0.5037518269163179,0.32753807521989486,-0.5784372716376573,0.0,0.0,-0.9430955185567598,0.46100413175601673,0.0,1.6828904338588373
45,1,LFL,28.526315789473685,28.188235294117646,33.53333333333333,0.0,0.848657229316764,-0.5784372716376573,0.5389634199095568,0.0,0.8962885229138884,0.0,-0.9430955185567598,-0.921677589708203,0.5242238058008439
24,0,LVP SL,29.969111969111967,28.06382978723404,27.176470588235293,-1.3603132380529956,0.0,0.0,-0.5784372716376573,-0.7617602605765441,-0.6846922688699593,0.0,-1.4516505402372957,1.6828904338588373,-0.921677589708203
24,0,PRM,32.617747440273035,31.651515151515152,30.442857142857143,-1.3603132380529956,1.721227306553594,0.32753807521989486,0.0,-0.3873551209826367,0.0,-0.9430955185567598,0.8962885229138884,-1.6059388975783797,0.5242238058008439
28,0,NLC,32.95673076923077,36.78260869565217,32.016666666666666,0.848657229316764,0.6303717191188873,-0.9693097778453819,0.0,-0.6846922688699593,0.0,-1.4516505402372957,-0.37767264106295784,-2.8372782767203404,-1.7139176209826381
21,0,LIT,32.71739130434783,33.979166666666664,29.1875,-1.3603132380529956,-0.9693097778453819,-0.5429342414812517,0.0,0.0,0.0,-2.3910915340261134,0.0,-1.6059388975783797,0.5242238058008439
21,0,LFL,28.526315789473685,28.926470588235293,29.105263157894736,-1.3603132380529956,-0.45679640886142536,-0.9693097778453819,0.32753807521989486,-0.7617602605765441,-0.3873551209826367,-1.4516505402372957,-0.37767264106295784,-0.921677589708203,1.2372613973041773
28,0,LVP SL,29.969111969111967,31.57281553398058,30.9811320754717,-0.6403120432933953,-1.3603132380529956,0.0,-0.5784372716376573,-0.3873551209826367,0.0,-0.9430955185567598,-1.4516505402372957,-1.6059388975783797,-2.8372782767203404
28,0,PRM,32.617747440273035,31.651515151515152,30.442857142857143,0.848657229316764,0.6303717191188873,0.0,-0.5429342414812517,0.0,1.3229103360066112,-0.37767264106295784,0.6662175141524997,1.2372613973041773,-0.921677589708203
21,0,LIT,32.71739130434783,31.943396226415093,29.055555555555557,-0.9693097778453819,-1.3603132380529956,0.0,0.5389634199095568,0.0,-0.7617602605765441,0.0,-0.9430955185567598,0.5242238058008439,0.0
27,0,NLC,32.95673076923077,30.267857142857142,35.0,0.0,-0.5037518269163179,-0.5429342414812517,0.0,-0.7617602605765441,0.897446015381,0.46100413175601673,-0.37767264106295784,0.0,0.5242238058008439
