total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2,won_bet,profit_bet,prob_under,aposta_vencedora,lucro_aposta,probabilidade_under,valor_esperado,recomendado_modelo
20,33.06190476190476,NLC,31.42528735632184,29.694444444444443,under,32.5,won,1.83,20.0,0.0,-1.155716943849221,1.256750867247696,-0.7760435577368519,-0.8095983863874423,0.6655385399034301,0.5231029362444133,-0.468056459937813,-1.078880905409381,0.4654990225793156,1,0.8300000000000001,0.5165523144630071,1,0.8300000000000001,0.5165523144630071,-0.05470926453269698,False
38,33.06190476190476,NLC,30.29824561403509,36.78260869565217,under,31.5,lost,1.83,38.0,-1.5721442954792302,-0.5685724682663711,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,0.0,-2.378273094861868,0.7520050888007717,1.120551452057974,-0.6816806276591585,0,-1.0,0.5148153411331263,0,-1.0,0.5148153411331263,-0.0578879257263788,False
20,33.23076923076923,ROL,30.22641509433962,32.895833333333336,under,31.5,won,1.83,20.0,-1.155716943849221,0.0,-1.0332368361565436,1.0984264443831435,-1.1986585288014666,0.0,0.0,0.0,0.0,0.4654990225793156,1,0.8300000000000001,0.5130245233281763,1,0.8300000000000001,0.5130245233281763,-0.06116512230943738,False
34,30.07286432160804,LPL,31.733766233766232,30.44378698224852,under,30.5,lost,1.83,34.0,0.0,0.5609560677137821,0.0,1.256750867247696,-0.8095983863874423,-1.0617142411045393,-0.913098065074376,0.0,-1.1261807448375052,0.4654990225793156,0,-1.0,0.5120456872925978,0,-1.0,0.5120456872925978,-0.06295639225454597,False
17,29.229559748427672,LFL,28.27142857142857,29.155555555555555,under,31.5,won,1.83,17.0,0.5609560677137821,0.0,1.0984264443831435,-0.6320467219229506,0.0,0.0,0.0,0.0,0.4654990225793156,-1.1261807448375052,1,0.8300000000000001,0.5047999727298972,1,0.8300000000000001,0.5047999727298972,-0.0762160499042881,False
38,30.12878787878788,LVP SL,29.692307692307693,32.40909090909091,under,31.5,lost,1.83,38.0,0.5609560677137821,0.0,0.0,0.0,0.6655385399034301,0.0,0.0,0.5231029362444133,-1.842584791571916,0.4654990225793156,0,-1.0,0.5045368715538797,0,-1.0,0.5045368715538797,-0.0766975250564001,False
32,33.23076923076923,ROL,33.214285714285715,35.46,under,35.5,won,1.83,32.0,0.0,0.0,-1.0332368361565436,-0.7760435577368519,0.0,0.0,0.5231029362444133,0.7520050888007717,0.0,-1.078880905409381,1,0.8300000000000001,0.5026219464375675,1,0.8300000000000001,0.5026219464375675,-0.0802018380192514,False
36,30.12878787878788,LVP SL,27.176470588235293,28.45833333333333,under,26.5,lost,1.83,36.0,0.0,0.0,0.0,0.0,0.0,1.8913858048840095,0.7520050888007717,-1.4462880706363492,-1.078880905409381,0.4654990225793156,0,-1.0,0.502257556108121,0,-1.0,0.502257556108121,-0.08086867232213862,False
34,33.15511551155115,PRM,32.787234042553195,32.65277777777778,under,33.5,lost,1.83,34.0,0.0,0.0,1.256750867247696,-0.7760435577368519,0.0,-1.0617142411045393,-0.913098065074376,-0.8113044475574895,0.4654990225793156,-0.9659723665617116,0,-1.0,0.4993517082000745,0,-1.0,0.4993517082000745,-0.08618637399386364,False
32,30.07286432160804,LPL,31.733766233766232,30.44378698224852,under,30.5,lost,1.83,32.0,0.0,0.0,-0.7760435577368519,0.0,0.0,-0.6263770292967372,0.0,-0.8113044475574895,1.7827561319782248,-0.6816806276591585,0,-1.0,0.4964730746497101,0,-1.0,0.4964730746497101,-0.09145427339103046,False
29,36.1413612565445,EBL,31.58620689655172,35.189655172413794,under,33.5,won,1.83,29.0,0.0,0.0,0.0,-0.6320467219229506,0.0,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.49288000335412496,1,0.8300000000000001,0.49288000335412496,-0.09802959386195126,False
27,33.06190476190476,NLC,30.29824561403509,34.935483870967744,under,32.5,won,1.83,27.0,0.0,0.0,0.0,-0.64039106873566,1.2815801036603958,0.0,0.5231029362444133,0.9020397066897204,-0.6816806276591585,-1.1261807448375052,1,0.8300000000000001,0.49201590685193236,1,0.8300000000000001,0.49201590685193236,-0.09961089046096377,False
28,28.83148148148148,LCK,28.091603053435115,26.92079207920792,under,29.5,won,1.83,28.0,0.0,0.0,1.0984264443831435,1.256750867247696,-1.0617142411045393,0.0,0.5231029362444133,-0.8113044475574895,-1.078880905409381,0.4654990225793156,1,0.8300000000000001,0.4907161006450748,1,0.8300000000000001,0.4907161006450748,-0.10198953581951298,False
21,30.07286432160804,LPL,35.0,30.5,under,33.5,won,1.83,21.0,0.0,0.0,-0.7760435577368519,0.0,0.0,1.0853159537389274,-1.2403757694101287,0.0,-1.1261807448375052,0.4654990225793156,1,0.8300000000000001,0.4906855191054863,1,0.8300000000000001,0.4906855191054863,-0.10204550003696006,False
21,33.06190476190476,NLC,32.016666666666666,29.694444444444443,under,31.5,won,1.83,21.0,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,1.0853159537389274,0.0,-0.913098065074376,0.4654990225793156,-1.1261807448375052,1,0.8300000000000001,0.49035381878588225,1,0.8300000000000001,0.49035381878588225,-0.10265251162183547,False
20,31.37037037037037,CD,30.115384615384617,29.982142857142858,under,31.5,won,1.83,20.0,0.0,0.0,1.0984264443831435,1.256750867247696,-0.8095983863874423,-1.0617142411045393,0.9020397066897204,0.7520050888007717,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.4848147363673065,1,0.8300000000000001,0.4848147363673065,-0.11278903244782906,False
36,27.14814814814815,LEC,27.384615384615383,26.66304347826087,under,27.5,lost,1.83,36.0,0.0,0.0,-0.64039106873566,1.256750867247696,-1.1986585288014666,1.2815801036603958,-1.0421821869666132,0.0,1.120551452057974,0.0,0,-1.0,0.483971335168574,0,-1.0,0.483971335168574,-0.1143324566415096,False
21,28.83148148148148,LCK,29.50515463917526,26.92079207920792,under,29.5,won,1.83,21.0,0.5609560677137821,0.0,0.0,0.0,0.0,-0.8095983863874423,-1.2403757694101287,-0.8113044475574895,1.7827561319782248,1.120551452057974,1,0.8300000000000001,0.4787718298811867,1,0.8300000000000001,0.4787718298811867,-0.12384755131742825,False
45,30.59057971014493,NACL,28.80851063829787,30.5,under,29.5,lost,1.83,45.0,0.0,0.5609560677137821,0.0,1.0984264443831435,0.0,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,-0.6816806276591585,0,-1.0,0.4773125332289132,0,-1.0,0.4773125332289132,-0.1265180641910888,False
34,33.06190476190476,NLC,34.935483870967744,29.694444444444443,under,33.5,lost,1.83,34.0,0.5609560677137821,-1.155716943849221,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.913098065074376,0.9020397066897204,-1.1261807448375052,1.120551452057974,0,-1.0,0.4730930699420081,0,-1.0,0.4730930699420081,-0.13423968200612507,False
23,30.07286432160804,LPL,28.48175182481752,31.526946107784436,under,29.5,won,1.83,23.0,0.0,0.0,-0.7760435577368519,0.0,0.0,-1.0617142411045393,0.0,0.0,1.120551452057974,1.7827561319782248,1,0.8300000000000001,0.4720356149824131,1,0.8300000000000001,0.4720356149824131,-0.136174824582184,False
33,30.59057971014493,NACL,31.32758620689655,30.5,under,33.5,won,1.83,33.0,0.0,-1.155716943849221,1.256750867247696,-0.6320467219229506,0.6655385399034301,1.0853159537389274,0.0,0.0,-0.9659723665617116,0.0,1,0.8300000000000001,0.46970757045977285,1,0.8300000000000001,0.46970757045977285,-0.14043514605861568,False
27,36.1413612565445,EBL,35.189655172413794,31.58620689655172,under,34.5,won,1.83,27.0,-0.5685724682663711,0.0,-1.0332368361565436,-0.6320467219229506,-0.6263770292967372,0.0,0.7520050888007717,0.9020397066897204,-0.6816806276591585,1.7827561319782248,1,0.8300000000000001,0.46941820009591223,1,0.8300000000000001,0.46941820009591223,-0.14096469382448062,False
27,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,27.0,-1.5721442954792302,0.0,0.0,0.0,0.0,1.2815801036603958,-0.913098065074376,0.5231029362444133,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.46777665313943856,1,0.8300000000000001,0.46777665313943856,-0.14396872475482747,False
22,30.59057971014493,NACL,31.32758620689655,27.07843137254902,under,28.5,won,1.83,22.0,0.0,0.0,-0.64039106873566,0.0,-0.8095983863874423,0.0,0.0,0.0,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.467625030298281,1,0.8300000000000001,0.467625030298281,-0.14424619455414578,False
34,34.5625,RL,34.69892473118279,33.11940298507463,under,34.5,won,1.83,34.0,0.0,0.0,0.0,-0.64039106873566,-1.0617142411045393,0.0,-0.8113044475574895,-0.468056459937813,-0.6816806276591585,1.120551452057974,1,0.8300000000000001,0.4666830052905066,1,0.8300000000000001,0.4666830052905066,-0.14597010031837282,False
60,30.07286432160804,LPL,39.888888888888886,38.0,under,35.5,lost,1.83,60.0,-0.5685724682663711,0.0,1.0984264443831435,-1.9946898409830425,0.0,0.0,0.0,1.0830233897470125,-2.2426813296105834,-1.078880905409381,0,-1.0,0.4632588746948415,0,-1.0,0.4632588746948415,-0.15223625930844004,False
34,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,won,1.83,34.0,0.0,-1.155716943849221,-0.751940118689614,0.0,0.6655385399034301,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,0.4654990225793156,1,0.8300000000000001,0.4625536899397637,1,0.8300000000000001,0.4625536899397637,-0.1535267474102323,False
18,27.25563909774436,LCP,26.012048192771083,27.73684210526316,under,26.5,won,1.83,18.0,0.0,-1.155716943849221,1.256750867247696,1.0984264443831435,0.6655385399034301,-0.8095983863874423,0.0,0.0,0.0,1.7827561319782248,1,0.8300000000000001,0.4625499988228414,1,0.8300000000000001,0.4625499988228414,-0.15353350215420014,False
29,33.0375,TCL,29.928571428571427,30.63636363636364,under,29.5,won,1.83,29.0,0.0,0.5609560677137821,-0.64039106873566,0.0,-1.1986585288014666,0.0,-0.468056459937813,0.9020397066897204,0.4654990225793156,1.120551452057974,1,0.8300000000000001,0.46114775159552246,1,0.8300000000000001,0.46114775159552246,-0.1560996145801939,False
18,27.14814814814815,LEC,26.27027027027027,28.75675675675676,under,29.5,won,1.83,18.0,0.0,0.5609560677137821,1.256750867247696,-0.7760435577368519,0.0,0.0,0.0,0.0,1.7827561319782248,-0.9659723665617116,1,0.8300000000000001,0.4607571256146419,1,0.8300000000000001,0.4607571256146419,-0.15681446012520533,False
27,34.5625,RL,34.69892473118279,31.918367346938776,under,34.5,won,1.83,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4462880706363492,-0.9659723665617116,0.4654990225793156,1,0.8300000000000001,0.4594832897768865,1,0.8300000000000001,0.4594832897768865,-0.15914557970829757,False
36,30.59057971014493,NACL,31.5,29.72340425531915,under,30.5,lost,1.83,36.0,0.5609560677137821,0.0,0.0,1.0984264443831435,0.6655385399034301,0.0,0.5231029362444133,0.0,-1.1261807448375052,-0.6816806276591585,0,-1.0,0.4577571856513769,0,-1.0,0.4577571856513769,-0.16230435025798023,False
36,30.07286432160804,LPL,37.85714285714285,30.5,under,35.5,lost,1.83,40.0,0.0,0.0,0.0,0.0,1.0853159537389274,0.0,0.7520050888007717,-1.4326523672446747,0.0,-2.2426813296105834,0,-1.0,0.4526608264824531,0,-1.0,0.4526608264824531,-0.1716306875371108,False
48,30.59057971014493,NACL,33.285714285714285,30.5,under,28.5,lost,1.83,48.0,-1.155716943849221,0.5609560677137821,0.0,-0.6320467219229506,0.0,0.6655385399034301,0.0,0.0,0.4654990225793156,0.0,0,-1.0,0.4500453519922673,0,-1.0,0.4500453519922673,-0.17641700585415077,False
28,28.83148148148148,LCK,28.091603053435115,29.50515463917526,under,28.5,won,1.83,25.0,0.0,0.5609560677137821,-0.7760435577368519,1.256750867247696,0.0,-1.0617142411045393,0.5231029362444133,0.0,1.120551452057974,0.4654990225793156,1,0.8300000000000001,0.44960060265739815,1,0.8300000000000001,0.44960060265739815,-0.17723089713696127,False
31,33.06190476190476,NLC,34.935483870967744,30.6,under,34.5,won,1.83,31.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,0.0,-1.4326523672446747,1.7827561319782248,-0.9659723665617116,1,0.8300000000000001,0.44932527294659896,1,0.8300000000000001,0.44932527294659896,-0.17773475050772386,False
30,36.1413612565445,EBL,38.659574468085104,35.39772727272727,under,35.5,won,1.83,30.0,-0.5685724682663711,0.0,-2.4473084787996164,-0.6320467219229506,-0.8095983863874423,1.0853159537389274,-0.913098065074376,0.0,1.7827561319782248,-1.1261807448375052,1,0.8300000000000001,0.44891222178921036,1,0.8300000000000001,0.44891222178921036,-0.17849063412574506,False
61,28.83148148148148,LCK,34.19230769230769,30.64761904761905,under,33.5,lost,1.83,61.0,0.0,-1.5721442954792302,-0.6320467219229506,1.0984264443831435,0.0,0.6655385399034301,0.0,0.0,1.7827561319782248,-2.2426813296105834,0,-1.0,0.4461825392381082,0,-1.0,0.4461825392381082,-0.18348595319426192,False
28,31.37037037037037,CD,30.115384615384617,28.08695652173913,under,27.5,lost,1.83,28.0,0.0,0.0,0.0,-1.0332368361565436,0.0,0.6655385399034301,0.0,-0.468056459937813,1.7827561319782248,0.4654990225793156,0,-1.0,0.44578829856039126,0,-1.0,0.44578829856039126,-0.18420741363448395,False
19,33.06190476190476,NLC,30.29824561403509,34.935483870967744,under,32.5,won,1.83,19.0,0.0,0.0,0.0,-0.7760435577368519,0.6655385399034301,0.0,0.0,-0.8113044475574895,0.4654990225793156,0.0,1,0.8300000000000001,0.4442957885800896,1,0.8300000000000001,0.4442957885800896,-0.18693870689843606,False
25,35.46153846153846,HLL,33.76712328767123,35.36538461538461,under,36.5,won,1.83,25.0,0.5609560677137821,0.0,0.0,-0.6320467219229506,0.0,-1.0617142411045393,-0.468056459937813,0.7520050888007717,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.4439251473006499,1,0.8300000000000001,0.4439251473006499,-0.18761698043981062,False
26,27.25563909774436,LCP,27.753846153846155,25.638297872340427,under,24.5,lost,1.83,26.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,0.7520050888007717,0.0,1.7827561319782248,0.0,0,-1.0,0.4435651075719032,0,-1.0,0.4435651075719032,-0.18827585314341716,False
29,36.1413612565445,EBL,31.58620689655172,35.189655172413794,under,33.5,won,1.83,29.0,-0.8659941634725179,0.0,-0.64039106873566,-1.0332368361565436,-0.8095983863874423,0.6655385399034301,0.0,0.0,1.120551452057974,0.4654990225793156,1,0.8300000000000001,0.44303647231989884,1,0.8300000000000001,0.44303647231989884,-0.1892432556545851,False
42,36.1413612565445,EBL,31.58620689655172,30.5,under,34.5,lost,1.83,41.0,0.0,0.0,0.0,0.0,0.0,-1.0617142411045393,0.5231029362444133,-0.468056459937813,1.120551452057974,0.4654990225793156,0,-1.0,0.4413033641992454,0,-1.0,0.4413033641992454,-0.1924148435153809,False
42,30.07286432160804,LPL,31.208695652173912,31.696969696969692,under,32.5,lost,1.83,42.0,0.0,0.0,-0.751940118689614,0.0,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,-0.9659723665617116,0,-1.0,0.4396617143936117,0,-1.0,0.4396617143936117,-0.1954190626596906,False
32,27.14814814814815,LEC,26.5,30.5,under,25.5,lost,1.83,32.0,2.9751714222517123,0.0,-0.7760435577368519,0.0,1.2815801036603958,-1.0617142411045393,0.9020397066897204,0.7520050888007717,0.4654990225793156,0.0,0,-1.0,0.4310283772028344,0,-1.0,0.4310283772028344,-0.21121806971881307,False
33,28.83148148148148,LCK,30.83739837398374,30.64761904761905,under,29.5,lost,1.83,33.0,0.0,0.0,1.0984264443831435,-0.7760435577368519,0.0,0.6655385399034301,0.0,0.0,-0.9659723665617116,1.120551452057974,0,-1.0,0.42846730486642665,0,-1.0,0.42846730486642665,-0.21590483209443917,False
33,33.15511551155115,PRM,32.787234042553195,32.65277777777778,under,33.5,won,1.83,33.0,0.5609560677137821,0.0,1.0984264443831435,-0.6320467219229506,1.0853159537389274,0.0,0.0,0.0,-0.6816806276591585,-1.078880905409381,1,0.8300000000000001,0.42787866621147574,1,0.8300000000000001,0.42787866621147574,-0.21698204083299938,False
30,28.83148148148148,LCK,30.842508710801393,29.50515463917526,under,32.5,won,1.83,30.0,0.0,0.0,1.256750867247696,1.0984264443831435,1.2815801036603958,0.6655385399034301,-0.913098065074376,0.0,-1.1261807448375052,-0.9659723665617116,1,0.8300000000000001,0.4256587870310916,1,0.8300000000000001,0.4256587870310916,-0.2210444197331023,False
23,38.55115511551155,PCS,32.96,36.86153846153846,under,36.5,won,1.83,23.0,0.0,0.0,1.0984264443831435,-0.6320467219229506,-1.0617142411045393,-0.8095983863874423,0.7520050888007717,-0.8113044475574895,0.0,-0.9659723665617116,1,0.8300000000000001,0.4219735526158709,1,0.8300000000000001,0.4219735526158709,-0.22778839871295625,False
14,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,14.0,0.0,0.0,1.256750867247696,0.0,0.0,0.6655385399034301,-0.913098065074376,-0.468056459937813,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.4151656916089477,1,0.8300000000000001,0.4151656916089477,-0.24024678435562574,False
41,33.06190476190476,NLC,34.935483870967744,30.6,under,34.5,lost,1.83,41.0,0.0,0.0,0.8434335133614894,0.0,0.0,0.0,0.0,0.5231029362444133,0.4654990225793156,-1.7642883932950577,0,-1.0,0.4137537826585583,0,-1.0,0.4137537826585583,-0.2428305777348384,False
36,36.1413612565445,EBL,30.842508710801393,30.5,under,41.5,won,1.8,35.0,0.0,0.0,1.256750867247696,-0.7760435577368519,0.0,0.6655385399034301,0.0,0.5231029362444133,0.4654990225793156,-0.6816806276591585,1,0.8,0.4128500348768121,1,0.8300000000000001,0.4128500348768121,-0.24448443617543386,False
49,30.59057971014493,NACL,31.5,28.80851063829787,under,28.5,lost,1.83,49.0,0.0,0.0,1.0984264443831435,0.0,0.6655385399034301,-0.8095983863874423,-0.913098065074376,0.0,1.120551452057974,0.4654990225793156,0,-1.0,0.410028130768438,0,-1.0,0.410028130768438,-0.24964852069375837,False
39,29.229559748427672,LFL,29.155555555555555,29.57943925233645,under,29.5,lost,1.83,39.0,0.5609560677137821,0.0,0.8434335133614894,-0.7760435577368519,0.0,-0.6263770292967372,0.5231029362444133,0.0,0.4654990225793156,1.7827561319782248,0,-1.0,0.40886561750174155,0,-1.0,0.40886561750174155,-0.2517759199718129,False
22,30.07286432160804,LPL,40.01960784313726,33.21212121212121,under,35.5,won,1.83,22.0,-1.155716943849221,0.0,0.0,-0.6320467219229506,0.0,0.0,0.0,0.0,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.4044527240283391,1,0.8300000000000001,0.4044527240283391,-0.2598515150281394,False
21,33.15511551155115,PRM,32.34375,30.884615384615383,under,33.5,won,1.83,21.0,0.0,0.0,1.256750867247696,0.0,0.0,1.0853159537389274,-0.913098065074376,0.5231029362444133,-1.1261807448375052,0.0,1,0.8300000000000001,0.40293093230321786,1,0.8300000000000001,0.40293093230321786,-0.2626363938851113,False
22,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,22.0,1.2452748960137257,0.0,-0.751940118689614,0.0,0.0,2.339012536092831,-1.4326523672446747,0.5231029362444133,-2.2426813296105834,-1.078880905409381,1,0.8300000000000001,0.4024275559879139,1,0.8300000000000001,0.4024275559879139,-0.26355757254211754,False
39,33.23076923076923,ROL,35.160714285714285,33.214285714285715,under,34.5,lost,1.83,39.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.0,0.0,0.0,1.120551452057974,-0.6816806276591585,0,-1.0,0.40013041049121245,0,-1.0,0.40013041049121245,-0.2677613488010812,False
30,36.1413612565445,EBL,30.842508710801393,35.189655172413794,under,37.5,won,1.83,30.0,0.0,0.5609560677137821,0.0,-0.6320467219229506,0.0,0.0,0.5231029362444133,0.0,1.120551452057974,-1.1261807448375052,1,0.8300000000000001,0.39863147394808596,1,0.8300000000000001,0.39863147394808596,-0.2705044026750027,False
28,30.07286432160804,LPL,31.208695652173912,31.015748031496063,under,30.5,won,1.83,28.0,0.0,-1.5721442954792302,0.0,1.256750867247696,0.6655385399034301,-1.0617142411045393,0.9020397066897204,0.0,1.7827561319782248,0.0,1,0.8300000000000001,0.39596977116660265,1,0.8300000000000001,0.39596977116660265,-0.27537531876511717,False
41,30.07286432160804,LPL,45.0,30.5,under,38.5,lost,1.83,50.0,0.0,-0.5685724682663711,-0.7760435577368519,0.0,0.6655385399034301,0.0,-1.4326523672446747,0.9020397066897204,0.4654990225793156,-1.1261807448375052,0,-1.0,0.39466511523176395,0,-1.0,0.39466511523176395,-0.27776283912587196,False
31,36.13903743315508,LJL,32.22950819672131,38.490566037735846,under,34.5,won,1.83,31.0,-1.5721442954792302,0.0,0.0,0.0,0.0,0.0,0.0,0.7520050888007717,1.7827561319782248,-1.842584791571916,1,0.8300000000000001,0.39012475450880946,1,0.8300000000000001,0.39012475450880946,-0.28607169924887865,False
30,30.07286432160804,LPL,28.48175182481752,31.733766233766232,under,30.5,won,1.83,30.0,0.0,0.5609560677137821,1.256750867247696,1.0984264443831435,0.0,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.3895801573052688,1,0.8300000000000001,0.3895801573052688,-0.287068312131358,False
44,30.12878787878788,LVP SL,30.9811320754717,32.40909090909091,under,32.5,lost,1.83,44.0,0.5609560677137821,0.0,0.0,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897204,0.4654990225793156,0.0,0,-1.0,0.387762073526761,0,-1.0,0.387762073526761,-0.29039540544602727,False
19,28.83148148148148,LCK,34.19230769230769,30.83739837398374,under,31.5,won,1.83,19.0,0.5609560677137821,0.0,1.0984264443831435,0.0,0.0,0.6655385399034301,-1.4326523672446747,0.0,0.0,-0.9659723665617116,1,0.8300000000000001,0.38764711066658386,1,0.8300000000000001,0.38764711066658386,-0.29060578748015153,False
26,30.07286432160804,LPL,40.01960784313726,33.21212121212121,under,35.5,won,1.83,26.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,1.0853159537389274,0.0,-0.468056459937813,-1.078880905409381,-1.1261807448375052,1,0.8300000000000001,0.38637434790798225,1,0.8300000000000001,0.38637434790798225,-0.2929349433283925,False
31,30.07286432160804,LPL,30.842508710801393,32.26086956521739,under,33.5,won,1.83,29.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,-0.8113044475574895,0.9020397066897204,0.0,1.563734720205872,1,0.8300000000000001,0.3820149944871904,1,0.8300000000000001,0.3820149944871904,-0.30091256008844147,False
36,28.83148148148148,LCK,29.76068376068376,28.091603053435115,under,29.5,lost,1.83,32.0,0.0,0.5609560677137821,1.256750867247696,1.0984264443831435,1.2815801036603958,0.0,0.5231029362444133,-0.468056459937813,0.0,-1.057365285027263,0,-1.0,0.3816757072635627,0,-1.0,0.3816757072635627,-0.30153345570768025,False
28,29.229559748427672,LFL,29.44155844155844,30.5,under,30.5,won,1.83,28.0,0.5609560677137821,0.0,1.256750867247696,-0.6320467219229506,-1.0617142411045393,-0.6263770292967372,0.5231029362444133,0.0,0.4654990225793156,1.7827561319782248,1,0.8300000000000001,0.38018840656947805,1,0.8300000000000001,0.38018840656947805,-0.30425521597785515,False
45,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,lost,1.83,45.0,-1.5721442954792302,3.528201725282017,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.468056459937813,0.0,1.120551452057974,0.4654990225793156,0,-1.0,0.37954371097687356,0,-1.0,0.37954371097687356,-0.30543500891232134,False
35,30.07286432160804,LPL,33.21212121212121,32.54761904761905,under,35.5,won,1.83,35.0,-1.155716943849221,0.0,0.0,2.691838088918381,0.0,-0.6263770292967372,0.0,-1.2403757694101287,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.37526167852595643,1,0.8300000000000001,0.37526167852595643,-0.31327112829749976,False
50,36.1413612565445,EBL,38.659574468085104,35.39772727272727,under,35.5,lost,1.83,50.0,0.0,0.0,0.0,-0.7760435577368519,1.2815801036603958,0.0,0.0,-0.468056459937813,0.0,-1.057365285027263,0,-1.0,0.3726834095880141,0,-1.0,0.3726834095880141,-0.3179893604539342,False
30,30.12878787878788,LVP SL,28.45833333333333,29.692307692307693,under,27.5,lost,1.83,30.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,-0.8095983863874423,1.0853159537389274,0.9020397066897204,-0.468056459937813,1.7827561319782248,1.120551452057974,0,-1.0,0.35133418660216004,0,-1.0,0.35133418660216004,-0.35705843851804714,False
26,28.83148148148148,LCK,34.19230769230769,30.83739837398374,under,31.5,won,1.83,26.0,0.0,0.0,0.0,0.0,-1.0617142411045393,0.0,0.9020397066897204,0.7520050888007717,0.0,1.7827561319782248,1,0.8300000000000001,0.3466650833393879,1,0.8300000000000001,0.3466650833393879,-0.36560289748892016,False
54,33.06190476190476,NLC,30.6,36.78260869565217,under,33.5,lost,1.83,54.0,0.0,0.0,1.256750867247696,0.0,1.0853159537389274,0.0,-2.378273094861868,0.5231029362444133,1.120551452057974,-0.9659723665617116,0,-1.0,0.34567870884049473,0,-1.0,0.34567870884049473,-0.3674079628218947,False
40,33.0375,TCL,34.9264705882353,30.63636363636364,under,31.5,lost,1.83,40.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.1986585288014666,0.6655385399034301,-0.468056459937813,0.9020397066897204,1.7827561319782248,0.4654990225793156,0,-1.0,0.34373170560615945,0,-1.0,0.34373170560615945,-0.3709709787407281,False
41,36.1413612565445,EBL,30.842508710801393,30.5,under,41.5,won,1.8,35.0,0.0,-0.5685724682663711,1.0984264443831435,0.0,0.0,0.0,0.7520050888007717,-0.8113044475574895,1.7827561319782248,0.0,1,0.8,0.34371002611673124,1,0.8300000000000001,0.34371002611673124,-0.37101065220638185,False
25,28.83148148148148,LCK,30.842508710801393,30.5,under,30.5,lost,1.83,51.0,0.5609560677137821,0.0,1.757209358869801,-0.7760435577368519,0.0,1.2815801036603958,0.7520050888007717,0.9020397066897204,0.0,-1.057365285027263,0,-1.0,0.34326993610680934,0,-1.0,0.34326993610680934,-0.3718160169245389,False
40,35.46153846153846,HLL,34.88709677419355,35.36538461538461,under,36.5,lost,1.83,40.0,0.0,0.5609560677137821,-0.64039106873566,-1.0332368361565436,0.0,-1.1986585288014666,0.9020397066897204,-0.468056459937813,1.120551452057974,1.7827561319782248,0,-1.0,0.3427022962592334,0,-1.0,0.3427022962592334,-0.3728547978456028,False
28,31.37037037037037,CD,28.23684210526316,28.08695652173913,under,31.5,won,1.83,28.0,0.0,0.5609560677137821,-0.751940118689614,-0.6320467219229506,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,4.1582595287502215,1,0.8300000000000001,0.3393783804677922,1,0.8300000000000001,0.3393783804677922,-0.37893756374394033,False
31,33.23076923076923,ROL,31.301369863013697,32.895833333333336,under,31.5,won,1.83,31.0,1.2452748960137257,0.0,-0.7760435577368519,0.0,0.0,-0.6263770292967372,0.0,0.5231029362444133,1.120551452057974,1.7827561319782248,1,0.8300000000000001,0.3342266231565887,1,0.8300000000000001,0.3342266231565887,-0.3883652796234427,False
